Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=28 : (z,n+p) ; MT=41 : (z,2n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
21.84368 ;  ;  ;  ;  ;  ; 237.4128 ; 
21.86342 ;  ;  ;  ;  ;  ; 213.5864 ; 
21.88315 ;  ;  ;  ;  ;  ; 184.038 ; 
21.92262 ;  ;  ;  ;  ;  ; 122.6082 ; 
21.93673 ;  ;  ;  ;  ;  ; 103.3198 ; 
21.95083 ;  ;  ;  ;  ;  ; 86.37592 ; 
21.96494 ;  ;  ;  ;  ;  ; 71.90917 ; 
21.97904 ;  ;  ;  ;  ;  ; 59.87844 ; 
21.99315 ;  ;  ;  ;  ;  ; 50.05761 ; 
22.00725 ;  ;  ;  ;  ;  ; 42.17139 ; 
22.02135 ;  ;  ;  ;  ;  ; 35.89658 ; 
22.03545 ;  ;  ;  ;  ;  ; 30.9291 ; 
22.0505 ;  ;  ;  ;  ;  ; 26.76495 ; 
22.06554 ;  ;  ;  ;  ;  ; 23.50997 ; 
22.08059 ;  ;  ;  ;  ;  ; 20.94247 ; 
22.09563 ;  ;  ;  ;  ;  ; 18.89967 ; 
22.11068 ;  ;  ;  ;  ;  ; 17.25447 ; 
22.12572 ;  ;  ;  ;  ;  ; 15.91736 ; 
22.14077 ;  ;  ;  ;  ;  ; 14.81924 ; 
22.15581 ;  ;  ;  ;  ;  ; 13.91215 ; 
22.1859 ;  ;  ;  ;  ;  ; 12.53158 ; 
22.21599 ;  ;  ;  ;  ;  ; 11.58054 ; 
22.24608 ;  ;  ;  ;  ;  ; 10.94758 ; 
22.27617 ;  ;  ;  ;  ;  ; 10.56842 ; 
22.30626 ;  ;  ;  ;  ;  ; 10.40787 ; 
22.34012 ;  ;  ;  ;  ;  ; 10.47087 ; 
22.37397 ;  ;  ;  ;  ;  ; 10.79686 ; 
22.40782 ;  ;  ;  ;  ;  ; 11.41842 ; 
22.44167 ;  ;  ;  ;  ;  ; 12.40469 ; 
22.4586 ;  ;  ;  ;  ;  ; 13.07122 ; 
22.47553 ;  ;  ;  ;  ;  ; 13.88326 ; 
22.49246 ;  ;  ;  ;  ;  ; 14.87367 ; 
22.50938 ;  ;  ;  ;  ;  ; 16.08737 ; 
22.52631 ;  ;  ;  ;  ;  ; 17.59064 ; 
22.54323 ;  ;  ;  ;  ;  ; 19.47577 ; 
22.56016 ;  ;  ;  ;  ;  ; 21.88404 ; 
22.57708 ;  ;  ;  ;  ;  ; 25.01991 ; 
22.58555 ;  ;  ;  ;  ;  ; 26.95494 ; 
22.59401 ;  ;  ;  ;  ;  ; 29.19591 ; 
22.60248 ;  ;  ;  ;  ;  ; 31.80959 ; 
22.61094 ;  ;  ;  ;  ;  ; 34.86312 ; 
22.61941 ;  ;  ;  ;  ;  ; 38.4505 ; 
22.62787 ;  ;  ;  ;  ;  ; 42.66433 ; 
22.63633 ;  ;  ;  ;  ;  ; 47.62455 ; 
22.64479 ;  ;  ;  ;  ;  ; 53.46216 ; 
22.65326 ;  ;  ;  ;  ;  ; 60.3308 ; 
22.66172 ;  ;  ;  ;  ;  ; 68.37067 ; 
22.67018 ;  ;  ;  ;  ;  ; 77.7529 ; 
22.67864 ;  ;  ;  ;  ;  ; 88.64269 ; 
22.68711 ;  ;  ;  ;  ;  ; 101.2147 ; 
22.69557 ;  ;  ;  ;  ;  ; 115.582 ; 
22.70403 ;  ;  ;  ;  ;  ; 131.8732 ; 
22.71249 ;  ;  ;  ;  ;  ; 150.1621 ; 
22.72378 ;  ;  ;  ;  ;  ; 177.7043 ; 
22.73506 ;  ;  ;  ;  ;  ; 208.6518 ; 
22.74634 ;  ;  ;  ;  ;  ; 242.6129 ; 
22.75762 ;  ;  ;  ;  ;  ; 278.8744 ; 
22.76985 ;  ;  ;  ;  ;  ; 319.5981 ; 
22.78207 ;  ;  ;  ;  ;  ; 360.1214 ; 
22.7943 ;  ;  ;  ;  ;  ; 398.5513 ; 
22.80652 ;  ;  ;  ;  ;  ; 432.7275 ; 
22.81739 ;  ;  ;  ;  ;  ; 457.9205 ; 
22.82826 ;  ;  ;  ;  ;  ; 476.8789 ; 
22.83913 ;  ;  ;  ;  ;  ; 488.6048 ; 
22.85 ;  ;  ;  ;  ;  ; 492.4663 ; 
22.86208 ;  ;  ;  ;  ;  ; 487.296 ; 
22.87754 ;  ;  ;  ;  ;  ; 466.8008 ; 
22.89299 ;  ;  ;  ;  ;  ; 432.9 ; 
22.90844 ;  ;  ;  ;  ;  ; 389.0706 ; 
22.92389 ;  ;  ;  ;  ;  ; 339.445 ; 
22.94325 ;  ;  ;  ;  ;  ; 275.3381 ; 
22.9626 ;  ;  ;  ;  ;  ; 215.3301 ; 
22.97228 ;  ;  ;  ;  ;  ; 188.3064 ; 
22.98195 ;  ;  ;  ;  ;  ; 163.7647 ; 
22.99163 ;  ;  ;  ;  ;  ; 141.8103 ; 
23.0013 ;  ;  ;  ;  ;  ; 122.5172 ; 
23.00949 ;  ;  ;  ;  ;  ; 108.1878 ; 
23.01768 ;  ;  ;  ;  ;  ; 95.61166 ; 
23.02587 ;  ;  ;  ;  ;  ; 84.67394 ; 
23.03405 ;  ;  ;  ;  ;  ; 75.25367 ; 
23.04224 ;  ;  ;  ;  ;  ; 67.18845 ; 
23.05043 ;  ;  ;  ;  ;  ; 60.35068 ; 
23.05862 ;  ;  ;  ;  ;  ; 54.60577 ; 
23.0668 ;  ;  ;  ;  ;  ; 49.83403 ; 
23.07499 ;  ;  ;  ;  ;  ; 45.91141 ; 
23.08318 ;  ;  ;  ;  ;  ; 42.74587 ; 
23.09137 ;  ;  ;  ;  ;  ; 40.25358 ; 
23.09955 ;  ;  ;  ;  ;  ; 38.36699 ; 
23.10774 ;  ;  ;  ;  ;  ; 37.0254 ; 
23.11593 ;  ;  ;  ;  ;  ; 36.18726 ; 
23.12412 ;  ;  ;  ;  ;  ; 35.8185 ; 
23.1323 ;  ;  ;  ;  ;  ; 35.8927 ; 
23.14421 ;  ;  ;  ;  ;  ; 36.75072 ; 
23.15612 ;  ;  ;  ;  ;  ; 38.45264 ; 
23.16803 ;  ;  ;  ;  ;  ; 40.94674 ; 
23.17994 ;  ;  ;  ;  ;  ; 44.16616 ; 
23.19185 ;  ;  ;  ;  ;  ; 48.01615 ; 
23.23949 ;  ;  ;  ;  ;  ; 66.46246 ; 
23.2633 ;  ;  ;  ;  ;  ; 74.2723 ; 
23.28165 ;  ;  ;  ;  ;  ; 77.93075 ; 
23.3 ;  ;  ;  ;  ;  ; 78.80981 ; 
23.31606 ;  ;  ;  ;  ;  ; 77.10314 ; 
23.33212 ;  ;  ;  ;  ;  ; 73.21323 ; 
23.34904 ;  ;  ;  ;  ;  ; 67.16807 ; 
23.36596 ;  ;  ;  ;  ;  ; 59.75464 ; 
23.39979 ;  ;  ;  ;  ;  ; 43.66077 ; 
23.41399 ;  ;  ;  ;  ;  ; 37.33302 ; 
23.42818 ;  ;  ;  ;  ;  ; 31.6234 ; 
23.44238 ;  ;  ;  ;  ;  ; 26.64358 ; 
23.45657 ;  ;  ;  ;  ;  ; 22.43618 ; 
23.47077 ;  ;  ;  ;  ;  ; 18.96621 ; 
23.48496 ;  ;  ;  ;  ;  ; 16.16688 ; 
23.49916 ;  ;  ;  ;  ;  ; 13.94032 ; 
23.51335 ;  ;  ;  ;  ;  ; 12.18992 ; 
23.52755 ;  ;  ;  ;  ;  ; 10.8188 ; 
23.54174 ;  ;  ;  ;  ;  ; 9.746357 ; 
23.55594 ;  ;  ;  ;  ;  ; 8.902838 ; 
23.57013 ;  ;  ;  ;  ;  ; 8.235525 ; 
23.58433 ;  ;  ;  ;  ;  ; 7.702221 ; 
23.59852 ;  ;  ;  ;  ;  ; 7.272931 ; 
23.6269 ;  ;  ;  ;  ;  ; 6.641221 ; 
23.65529 ;  ;  ;  ;  ;  ; 6.224539 ; 
23.68368 ;  ;  ;  ;  ;  ; 5.963641 ; 
23.71207 ;  ;  ;  ;  ;  ; 5.829318 ; 
23.74045 ;  ;  ;  ;  ;  ; 5.810494 ; 
23.76884 ;  ;  ;  ;  ;  ; 5.909649 ; 
23.79723 ;  ;  ;  ;  ;  ; 6.143012 ; 
23.82562 ;  ;  ;  ;  ;  ; 6.545322 ; 
23.83982 ;  ;  ;  ;  ;  ; 6.828646 ; 
23.85401 ;  ;  ;  ;  ;  ; 7.182148 ; 
23.86821 ;  ;  ;  ;  ;  ; 7.623678 ; 
23.8824 ;  ;  ;  ;  ;  ; 8.176528 ; 
23.8966 ;  ;  ;  ;  ;  ; 8.874517 ; 
23.91079 ;  ;  ;  ;  ;  ; 9.762003 ; 
23.92499 ;  ;  ;  ;  ;  ; 10.90186 ; 
23.93918 ;  ;  ;  ;  ;  ; 12.37453 ; 
23.95338 ;  ;  ;  ;  ;  ; 14.28859 ; 
23.96048 ;  ;  ;  ;  ;  ; 15.45139 ; 
23.96757 ;  ;  ;  ;  ;  ; 16.77441 ; 
23.98098 ;  ;  ;  ;  ;  ; 19.79308 ; 
23.98769 ;  ;  ;  ;  ;  ; 21.59533 ; 
23.99439 ;  ;  ;  ;  ;  ; 23.61505 ; 
24.0078 ;  ;  ;  ;  ;  ; 28.39552 ; 
24.0212 ;  ;  ;  ;  ;  ; 34.27327 ; 
24.03461 ;  ;  ;  ;  ;  ; 41.36584 ; 
24.04801 ;  ;  ;  ;  ;  ; 49.70834 ; 
24.06142 ;  ;  ;  ;  ;  ; 59.26587 ; 
24.07482 ;  ;  ;  ;  ;  ; 69.85703 ; 
24.10321 ;  ;  ;  ;  ;  ; 94.17689 ; 
24.1174 ;  ;  ;  ;  ;  ; 106.0922 ; 
24.13159 ;  ;  ;  ;  ;  ; 116.849 ; 
24.1437 ;  ;  ;  ;  ;  ; 124.5233 ; 
24.1558 ;  ;  ;  ;  ;  ; 130.3398 ; 
24.1679 ;  ;  ;  ;  ;  ; 133.9566 ; 
24.18 ;  ;  ;  ;  ;  ; 135.1511 ; 
24.19343 ;  ;  ;  ;  ;  ; 133.558 ; 
24.20685 ;  ;  ;  ;  ;  ; 129.0289 ; 
24.21828 ;  ;  ;  ;  ;  ; 123.1135 ; 
24.2297 ;  ;  ;  ;  ;  ; 115.6466 ; 
24.25254 ;  ;  ;  ;  ;  ; 97.60852 ; 
24.27397 ;  ;  ;  ;  ;  ; 79.34187 ; 
24.29539 ;  ;  ;  ;  ;  ; 62.19809 ; 
24.30611 ;  ;  ;  ;  ;  ; 54.56937 ; 
24.31682 ;  ;  ;  ;  ;  ; 47.75549 ; 
24.32753 ;  ;  ;  ;  ;  ; 41.81421 ; 
24.33824 ;  ;  ;  ;  ;  ; 36.76603 ; 
24.34641 ;  ;  ;  ;  ;  ; 33.50679 ; 
24.35457 ;  ;  ;  ;  ;  ; 30.74306 ; 
24.36273 ;  ;  ;  ;  ;  ; 28.44458 ; 
24.37089 ;  ;  ;  ;  ;  ; 26.57964 ; 
24.37906 ;  ;  ;  ;  ;  ; 25.11071 ; 
24.38722 ;  ;  ;  ;  ;  ; 24.00232 ; 
24.39538 ;  ;  ;  ;  ;  ; 23.21131 ; 
24.40354 ;  ;  ;  ;  ;  ; 22.69518 ; 
24.41885 ;  ;  ;  ;  ;  ; 22.31727 ; 
24.43415 ;  ;  ;  ;  ;  ; 22.46751 ; 
24.46476 ;  ;  ;  ;  ;  ; 23.26448 ; 
24.477 ;  ;  ;  ;  ;  ; 23.43252 ; 
24.4885 ;  ;  ;  ;  ;  ; 23.38636 ; 
24.5 ;  ;  ;  ;  ;  ; 23.09365 ; 
24.5115 ;  ;  ;  ;  ;  ; 22.53054 ; 
24.523 ;  ;  ;  ;  ;  ; 21.69684 ; 
24.54535 ;  ;  ;  ;  ;  ; 19.39954 ; 
24.56769 ;  ;  ;  ;  ;  ; 16.50445 ; 
24.59714 ;  ;  ;  ;  ;  ; 12.49588 ; 
24.61187 ;  ;  ;  ;  ;  ; 10.65321 ; 
24.62659 ;  ;  ;  ;  ;  ; 9.015484 ; 
24.64132 ;  ;  ;  ;  ;  ; 7.613161 ; 
24.65604 ;  ;  ;  ;  ;  ; 6.453371 ; 
24.67076 ;  ;  ;  ;  ;  ; 5.519802 ; 
24.68548 ;  ;  ;  ;  ;  ; 4.784508 ; 
24.69869 ;  ;  ;  ;  ;  ; 4.265916 ; 
24.71189 ;  ;  ;  ;  ;  ; 3.85584 ; 
24.72509 ;  ;  ;  ;  ;  ; 3.531465 ; 
24.73829 ;  ;  ;  ;  ;  ; 3.273554 ; 
24.75149 ;  ;  ;  ;  ;  ; 3.066384 ; 
24.76469 ;  ;  ;  ;  ;  ; 2.897609 ; 
24.79109 ;  ;  ;  ;  ;  ; 2.640121 ; 
24.81749 ;  ;  ;  ;  ;  ; 2.451907 ; 
24.84389 ;  ;  ;  ;  ;  ; 2.307028 ; 
24.87029 ;  ;  ;  ;  ;  ; 2.191803 ; 
24.89669 ;  ;  ;  ;  ;  ; 2.098638 ; 
24.94949 ;  ;  ;  ;  ;  ; 1.961934 ; 
25.00229 ;  ;  ;  ;  ;  ; 1.876885 ; 
25.05509 ;  ;  ;  ;  ;  ; 1.836408 ; 
25.10789 ;  ;  ;  ;  ;  ; 1.842192 ; 
25.14242 ;  ;  ;  ;  ;  ; 1.875867 ; 
25.17694 ;  ;  ;  ;  ;  ; 1.940113 ; 
25.21147 ;  ;  ;  ;  ;  ; 2.045645 ; 
25.24599 ;  ;  ;  ;  ;  ; 2.211403 ; 
25.26326 ;  ;  ;  ;  ;  ; 2.327206 ; 
25.28052 ;  ;  ;  ;  ;  ; 2.47392 ; 
25.29778 ;  ;  ;  ;  ;  ; 2.662247 ; 
25.31504 ;  ;  ;  ;  ;  ; 2.907639 ; 
25.33231 ;  ;  ;  ;  ;  ; 3.232611 ; 
25.34957 ;  ;  ;  ;  ;  ; 3.66838 ; 
25.3582 ;  ;  ;  ;  ;  ; 3.940895 ; 
25.36683 ;  ;  ;  ;  ;  ; 4.258418 ; 
25.37546 ;  ;  ;  ;  ;  ; 4.628469 ; 
25.38409 ;  ;  ;  ;  ;  ; 5.059403 ; 
25.39831 ;  ;  ;  ;  ;  ; 5.92666 ; 
25.41253 ;  ;  ;  ;  ;  ; 7.027724 ; 
25.42675 ;  ;  ;  ;  ;  ; 8.406667 ; 
25.44096 ;  ;  ;  ;  ;  ; 10.10115 ; 
25.45518 ;  ;  ;  ;  ;  ; 12.13987 ; 
25.46939 ;  ;  ;  ;  ;  ; 14.52478 ; 
25.48361 ;  ;  ;  ;  ;  ; 17.23357 ; 
25.49782 ;  ;  ;  ;  ;  ; 20.19904 ; 
25.52625 ;  ;  ;  ;  ;  ; 26.44946 ; 
25.54047 ;  ;  ;  ;  ;  ; 29.41538 ; 
25.55468 ;  ;  ;  ;  ;  ; 32.02402 ; 
25.56601 ;  ;  ;  ;  ;  ; 33.72528 ; 
25.57734 ;  ;  ;  ;  ;  ; 35.0006 ; 
25.58867 ;  ;  ;  ;  ;  ; 35.78589 ; 
25.6 ;  ;  ;  ;  ;  ; 36.04071 ; 
25.6093 ;  ;  ;  ;  ;  ; 35.84327 ; 
25.6186 ;  ;  ;  ;  ;  ; 35.28607 ; 
25.6372 ;  ;  ;  ;  ;  ; 33.18205 ; 
25.64996 ;  ;  ;  ;  ;  ; 31.09833 ; 
25.66271 ;  ;  ;  ;  ;  ; 28.636 ; 
25.68822 ;  ;  ;  ;  ;  ; 23.11388 ; 
25.71373 ;  ;  ;  ;  ;  ; 17.63447 ; 
25.72648 ;  ;  ;  ;  ;  ; 15.15238 ; 
25.73923 ;  ;  ;  ;  ;  ; 12.91844 ; 
25.75199 ;  ;  ;  ;  ;  ; 10.95726 ; 
25.76474 ;  ;  ;  ;  ;  ; 9.276582 ; 
25.77749 ;  ;  ;  ;  ;  ; 7.862956 ; 
25.79024 ;  ;  ;  ;  ;  ; 6.693399 ; 
25.79821 ;  ;  ;  ;  ;  ; 6.073379 ; 
25.80618 ;  ;  ;  ;  ;  ; 5.529562 ; 
25.81415 ;  ;  ;  ;  ;  ; 5.054164 ; 
25.82212 ;  ;  ;  ;  ;  ; 4.639605 ; 
25.83009 ;  ;  ;  ;  ;  ; 4.278687 ; 
25.83806 ;  ;  ;  ;  ;  ; 3.964717 ; 
25.854 ;  ;  ;  ;  ;  ; 3.453781 ; 
25.86994 ;  ;  ;  ;  ;  ; 3.065255 ; 
25.88588 ;  ;  ;  ;  ;  ; 2.767024 ; 
25.90182 ;  ;  ;  ;  ;  ; 2.535167 ; 
25.91776 ;  ;  ;  ;  ;  ; 2.35232 ; 
25.9337 ;  ;  ;  ;  ;  ; 2.206077 ; 
25.94964 ;  ;  ;  ;  ;  ; 2.087628 ; 
25.98152 ;  ;  ;  ;  ;  ; 1.910814 ; 
26.0134 ;  ;  ;  ;  ;  ; 1.789933 ; 
26.04528 ;  ;  ;  ;  ;  ; 1.707749 ; 
26.09629 ;  ;  ;  ;  ;  ; 1.633866 ; 
26.1473 ;  ;  ;  ;  ;  ; 1.614351 ; 
26.18769 ;  ;  ;  ;  ;  ; 1.632389 ; 
26.22807 ;  ;  ;  ;  ;  ; 1.680378 ; 
26.26845 ;  ;  ;  ;  ;  ; 1.762442 ; 
26.30883 ;  ;  ;  ;  ;  ; 1.887409 ; 
26.34922 ;  ;  ;  ;  ;  ; 2.07206 ; 
26.36941 ;  ;  ;  ;  ;  ; 2.195945 ; 
26.3896 ;  ;  ;  ;  ;  ; 2.349305 ; 
26.40979 ;  ;  ;  ;  ;  ; 2.542671 ; 
26.42998 ;  ;  ;  ;  ;  ; 2.792804 ; 
26.45017 ;  ;  ;  ;  ;  ; 3.127103 ; 
26.46027 ;  ;  ;  ;  ;  ; 3.339094 ; 
26.47036 ;  ;  ;  ;  ;  ; 3.590771 ; 
26.4794 ;  ;  ;  ;  ;  ; 3.858401 ; 
26.48843 ;  ;  ;  ;  ;  ; 4.17485 ; 
26.49747 ;  ;  ;  ;  ;  ; 4.551834 ; 
26.5065 ;  ;  ;  ;  ;  ; 5.001723 ; 
26.51554 ;  ;  ;  ;  ;  ; 5.541165 ; 
26.52457 ;  ;  ;  ;  ;  ; 6.187162 ; 
26.5336 ;  ;  ;  ;  ;  ; 6.961019 ; 
26.54263 ;  ;  ;  ;  ;  ; 7.885933 ; 
26.55167 ;  ;  ;  ;  ;  ; 8.988492 ; 
26.5607 ;  ;  ;  ;  ;  ; 10.29297 ; 
26.56973 ;  ;  ;  ;  ;  ; 11.82762 ; 
26.57876 ;  ;  ;  ;  ;  ; 13.6188 ; 
26.5878 ;  ;  ;  ;  ;  ; 15.69281 ; 
26.59683 ;  ;  ;  ;  ;  ; 18.06459 ; 
26.60586 ;  ;  ;  ;  ;  ; 20.74918 ; 
26.61489 ;  ;  ;  ;  ;  ; 23.75066 ; 
26.6319 ;  ;  ;  ;  ;  ; 30.23052 ; 
26.6489 ;  ;  ;  ;  ;  ; 37.61592 ; 
26.6829 ;  ;  ;  ;  ;  ; 53.44855 ; 
26.70203 ;  ;  ;  ;  ;  ; 61.47326 ; 
26.72115 ;  ;  ;  ;  ;  ; 67.58809 ; 
26.73558 ;  ;  ;  ;  ;  ; 70.41066 ; 
26.75 ;  ;  ;  ;  ;  ; 71.42033 ; 
26.76077 ;  ;  ;  ;  ;  ; 70.94091 ; 
26.77153 ;  ;  ;  ;  ;  ; 69.43629 ; 
26.78893 ;  ;  ;  ;  ;  ; 65.05481 ; 
26.80633 ;  ;  ;  ;  ;  ; 58.77929 ; 
26.83806 ;  ;  ;  ;  ;  ; 44.92873 ; 
26.85392 ;  ;  ;  ;  ;  ; 38.01377 ; 
26.86978 ;  ;  ;  ;  ;  ; 31.72581 ; 
26.87904 ;  ;  ;  ;  ;  ; 28.47157 ; 
26.88829 ;  ;  ;  ;  ;  ; 25.57984 ; 
26.89754 ;  ;  ;  ;  ;  ; 23.07217 ; 
26.90679 ;  ;  ;  ;  ;  ; 20.96189 ; 
26.91605 ;  ;  ;  ;  ;  ; 19.25128 ; 
26.9253 ;  ;  ;  ;  ;  ; 17.94101 ; 
26.93455 ;  ;  ;  ;  ;  ; 17.02146 ; 
26.9438 ;  ;  ;  ;  ;  ; 16.48253 ; 
26.95074 ;  ;  ;  ;  ;  ; 16.32145 ; 
26.95768 ;  ;  ;  ;  ;  ; 16.3637 ; 
26.96462 ;  ;  ;  ;  ;  ; 16.60472 ; 
26.97156 ;  ;  ;  ;  ;  ; 17.04006 ; 
26.9785 ;  ;  ;  ;  ;  ; 17.66532 ; 
26.98544 ;  ;  ;  ;  ;  ; 18.47593 ; 
26.99932 ;  ;  ;  ;  ;  ; 20.63261 ; 
27.0132 ;  ;  ;  ;  ;  ; 23.45937 ; 
27.02708 ;  ;  ;  ;  ;  ; 26.88208 ; 
27.04096 ;  ;  ;  ;  ;  ; 30.79219 ; 
27.05484 ;  ;  ;  ;  ;  ; 35.03899 ; 
27.08128 ;  ;  ;  ;  ;  ; 43.32838 ; 
27.0945 ;  ;  ;  ;  ;  ; 47.1455 ; 
27.10772 ;  ;  ;  ;  ;  ; 50.44585 ; 
27.11829 ;  ;  ;  ;  ;  ; 52.5715 ; 
27.12886 ;  ;  ;  ;  ;  ; 54.14155 ; 
27.13943 ;  ;  ;  ;  ;  ; 55.08616 ; 
27.15 ;  ;  ;  ;  ;  ; 55.36151 ; 
27.16619 ;  ;  ;  ;  ;  ; 54.46125 ; 
27.18238 ;  ;  ;  ;  ;  ; 52.04683 ; 
27.19653 ;  ;  ;  ;  ;  ; 48.87422 ; 
27.21067 ;  ;  ;  ;  ;  ; 44.94546 ; 
27.23896 ;  ;  ;  ;  ;  ; 35.85032 ; 
27.26308 ;  ;  ;  ;  ;  ; 28.02828 ; 
27.27514 ;  ;  ;  ;  ;  ; 24.42174 ; 
27.2872 ;  ;  ;  ;  ;  ; 21.12319 ; 
27.29926 ;  ;  ;  ;  ;  ; 18.17504 ; 
27.31132 ;  ;  ;  ;  ;  ; 15.5939 ; 
27.32338 ;  ;  ;  ;  ;  ; 13.3752 ; 
27.33544 ;  ;  ;  ;  ;  ; 11.49857 ; 
27.34287 ;  ;  ;  ;  ;  ; 10.49956 ; 
27.35029 ;  ;  ;  ;  ;  ; 9.611428 ; 
27.35771 ;  ;  ;  ;  ;  ; 8.823867 ; 
27.36513 ;  ;  ;  ;  ;  ; 8.127867 ; 
27.37998 ;  ;  ;  ;  ;  ; 6.974567 ; 
27.39482 ;  ;  ;  ;  ;  ; 6.086408 ; 
27.40967 ;  ;  ;  ;  ;  ; 5.404121 ; 
27.42451 ;  ;  ;  ;  ;  ; 4.880794 ; 
27.43935 ;  ;  ;  ;  ;  ; 4.478124 ; 
27.45419 ;  ;  ;  ;  ;  ; 4.167204 ; 
27.46904 ;  ;  ;  ;  ;  ; 3.926307 ; 
27.48388 ;  ;  ;  ;  ;  ; 3.73992 ; 
27.51357 ;  ;  ;  ;  ;  ; 3.487347 ; 
27.54326 ;  ;  ;  ;  ;  ; 3.351058 ; 
27.57294 ;  ;  ;  ;  ;  ; 3.301154 ; 
27.61005 ;  ;  ;  ;  ;  ; 3.33905 ; 
27.64716 ;  ;  ;  ;  ;  ; 3.481114 ; 
27.68427 ;  ;  ;  ;  ;  ; 3.734529 ; 
27.72138 ;  ;  ;  ;  ;  ; 4.122628 ; 
27.73994 ;  ;  ;  ;  ;  ; 4.380447 ; 
27.75849 ;  ;  ;  ;  ;  ; 4.691675 ; 
27.77705 ;  ;  ;  ;  ;  ; 5.068974 ; 
27.7956 ;  ;  ;  ;  ;  ; 5.529241 ; 
27.81416 ;  ;  ;  ;  ;  ; 6.09783 ; 
27.83271 ;  ;  ;  ;  ;  ; 6.810574 ; 
27.85127 ;  ;  ;  ;  ;  ; 7.722674 ; 
27.86055 ;  ;  ;  ;  ;  ; 8.277554 ; 
27.86982 ;  ;  ;  ;  ;  ; 8.915012 ; 
27.8791 ;  ;  ;  ;  ;  ; 9.653153 ; 
27.88838 ;  ;  ;  ;  ;  ; 10.51169 ; 
27.89766 ;  ;  ;  ;  ;  ; 11.5152 ; 
27.90693 ;  ;  ;  ;  ;  ; 12.6917 ; 
27.91621 ;  ;  ;  ;  ;  ; 14.07849 ; 
27.92549 ;  ;  ;  ;  ;  ; 15.71502 ; 
27.93477 ;  ;  ;  ;  ;  ; 17.64801 ; 
27.94404 ;  ;  ;  ;  ;  ; 19.92758 ; 
27.95332 ;  ;  ;  ;  ;  ; 22.617 ; 
27.9626 ;  ;  ;  ;  ;  ; 25.77706 ; 
27.97188 ;  ;  ;  ;  ;  ; 29.47385 ; 
27.98115 ;  ;  ;  ;  ;  ; 33.76916 ; 
27.99043 ;  ;  ;  ;  ;  ; 38.73651 ; 
27.9997 ;  ;  ;  ;  ;  ; 44.42304 ; 
28.00898 ;  ;  ;  ;  ;  ; 50.88792 ; 
28.01825 ;  ;  ;  ;  ;  ; 58.14791 ; 
28.02846 ;  ;  ;  ;  ;  ; 67.08183 ; 
28.03867 ;  ;  ;  ;  ;  ; 76.97247 ; 
28.05908 ;  ;  ;  ;  ;  ; 99.26378 ; 
28.07949 ;  ;  ;  ;  ;  ; 123.7831 ; 
28.0999 ;  ;  ;  ;  ;  ; 148.4169 ; 
28.12216 ;  ;  ;  ;  ;  ; 172.1731 ; 
28.13309 ;  ;  ;  ;  ;  ; 181.5338 ; 
28.14402 ;  ;  ;  ;  ;  ; 188.8285 ; 
28.15495 ;  ;  ;  ;  ;  ; 193.7367 ; 
28.16588 ;  ;  ;  ;  ;  ; 196.0368 ; 
28.17 ;  ;  ;  ;  ;  ; 196.2014 ; 
28.18238 ;  ;  ;  ;  ;  ; 194.3717 ; 
28.19475 ;  ;  ;  ;  ;  ; 189.1711 ; 
28.20626 ;  ;  ;  ;  ;  ; 181.5673 ; 
28.21776 ;  ;  ;  ;  ;  ; 171.6869 ; 
28.24076 ;  ;  ;  ;  ;  ; 146.9808 ; 
28.27641 ;  ;  ;  ;  ;  ; 103.9451 ; 
28.29424 ;  ;  ;  ;  ;  ; 83.84565 ; 
28.31206 ;  ;  ;  ;  ;  ; 66.17273 ; 
28.32779 ;  ;  ;  ;  ;  ; 52.9654 ; 
28.33566 ;  ;  ;  ;  ;  ; 47.22575 ; 
28.34352 ;  ;  ;  ;  ;  ; 42.05658 ; 
28.35139 ;  ;  ;  ;  ;  ; 37.42118 ; 
28.35925 ;  ;  ;  ;  ;  ; 33.30062 ; 
28.36711 ;  ;  ;  ;  ;  ; 29.653 ; 
28.37497 ;  ;  ;  ;  ;  ; 26.4396 ; 
28.38284 ;  ;  ;  ;  ;  ; 23.61699 ; 
28.3907 ;  ;  ;  ;  ;  ; 21.15223 ; 
28.39857 ;  ;  ;  ;  ;  ; 19.00001 ; 
28.40643 ;  ;  ;  ;  ;  ; 17.1288 ; 
28.4143 ;  ;  ;  ;  ;  ; 15.49931 ; 
28.42216 ;  ;  ;  ;  ;  ; 14.08412 ; 
28.43002 ;  ;  ;  ;  ;  ; 12.85255 ; 
28.43788 ;  ;  ;  ;  ;  ; 11.77925 ; 
28.44627 ;  ;  ;  ;  ;  ; 10.78306 ; 
28.45466 ;  ;  ;  ;  ;  ; 9.918198 ; 
28.46305 ;  ;  ;  ;  ;  ; 9.164453 ; 
28.47144 ;  ;  ;  ;  ;  ; 8.504674 ; 
28.48822 ;  ;  ;  ;  ;  ; 7.411493 ; 
28.50499 ;  ;  ;  ;  ;  ; 6.549395 ; 
28.52177 ;  ;  ;  ;  ;  ; 5.854972 ; 
28.53854 ;  ;  ;  ;  ;  ; 5.285843 ; 
