Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
11112.3 ;  ;  ; 0.009312448 ;  ; 1.769893E-9
11114.05 ;  ;  ; 0.00793115 ;  ; 1.770172E-9
11115.81 ;  ;  ; 0.006831844 ;  ; 1.770452E-9
11117.57 ;  ;  ; 0.005947511 ;  ; 1.770732E-9
11119.33 ;  ;  ; 0.005225325 ;  ; 1.771013E-9
11121.08 ;  ;  ; 0.004630975 ;  ; 1.771291E-9
11122.75 ;  ;  ; 0.004154516 ;  ; 1.771557E-9
11124.42 ;  ;  ; 0.003749583 ;  ; 1.771823E-9
11126.09 ;  ;  ; 0.003402412 ;  ; 1.772089E-9
11127.76 ;  ;  ; 0.00310103 ;  ; 1.772355E-9
11129.43 ;  ;  ; 0.00283706 ;  ; 1.772622E-9
11131.1 ;  ;  ; 0.002605047 ;  ; 1.772887E-9
11134.44 ;  ;  ; 0.002219065 ;  ; 1.773419E-9
11137.78 ;  ;  ; 0.001913258 ;  ; 1.773952E-9
11141.12 ;  ;  ; 0.001666816 ;  ; 1.774484E-9
11144.46 ;  ;  ; 0.001465301 ;  ; 1.775016E-9
11147.8 ;  ;  ; 0.001298402 ;  ; 1.775547E-9
11150.97 ;  ;  ; 0.001165169 ;  ; 1.776052E-9
11154.13 ;  ;  ; 0.001051883 ;  ; 1.776556E-9
11157.3 ;  ;  ; 9.544269E-4 ;  ; 1.777061E-9
11160.46 ;  ;  ; 8.713579E-4 ;  ; 1.777564E-9
11163.63 ;  ;  ; 7.977366E-4 ;  ; 1.778069E-9
11166.79 ;  ;  ; 7.329798E-4 ;  ; 1.778572E-9
11173.12 ;  ;  ; 6.250411E-4 ;  ; 1.77958E-9
11179.45 ;  ;  ; 5.394605E-4 ;  ; 1.780589E-9
11185.78 ;  ;  ; 4.70483E-4 ;  ; 1.781596E-9
11192.11 ;  ;  ; 4.140814E-4 ;  ; 1.782605E-9
11198.44 ;  ;  ; 3.673862E-4 ;  ; 1.783613E-9
11204.42 ;  ;  ; 3.302844E-4 ;  ; 1.784565E-9
11210.4 ;  ;  ; 2.986284E-4 ;  ; 1.785518E-9
11216.38 ;  ;  ; 2.714022E-4 ;  ; 1.786471E-9
11222.35 ;  ;  ; 2.478532E-4 ;  ; 1.787422E-9
11228.33 ;  ;  ; 2.276201E-4 ;  ; 1.788374E-9
11234.31 ;  ;  ; 2.098039E-4 ;  ; 1.789326E-9
11240.29 ;  ;  ; 1.936452E-4 ;  ; 1.790279E-9
11246.26 ;  ;  ; 1.795724E-4 ;  ; 1.791229E-9
11258.22 ;  ;  ; 1.55609E-4 ;  ; 1.793135E-9
11270.17 ;  ;  ; 1.363288E-4 ;  ; 1.795038E-9
11282.13 ;  ;  ; 1.205646E-4 ;  ; 1.796943E-9
11294.08 ;  ;  ; 1.075322E-4 ;  ; 1.798846E-9
11305.34 ;  ;  ; 9.720486E-5 ;  ; 1.80064E-9
11316.59 ;  ;  ; 8.839629E-5 ;  ; 1.802431E-9
11327.84 ;  ;  ; 8.081632E-5 ;  ; 1.804223E-9
11339.09 ;  ;  ; 7.424689E-5 ;  ; 1.806015E-9
11350.35 ;  ;  ; 6.85116E-5 ;  ; 1.807808E-9
11361.6 ;  ;  ; 6.350204E-5 ;  ; 1.8096E-9
11384.1 ;  ;  ; 5.514671E-5 ;  ; 1.813184E-9
11406.61 ;  ;  ; 4.849948E-5 ;  ; 1.816769E-9
11429.11 ;  ;  ; 4.314427E-5 ;  ; 1.820352E-9
11451.62 ;  ;  ; 3.876412E-5 ;  ; 1.823938E-9
11474.12 ;  ;  ; 3.514001E-5 ;  ; 1.827521E-9
11500.85 ;  ;  ; 3.160919E-5 ;  ; 1.831779E-9
11527.57 ;  ;  ; 2.871123E-5 ;  ; 1.836034E-9
11554.3 ;  ;  ; 2.636425E-5 ;  ; 1.840292E-9
11581.02 ;  ;  ; 2.428952E-5 ;  ; 1.844548E-9
11634.47 ;  ;  ; 2.108126E-5 ;  ; 1.853061E-9
11687.92 ;  ;  ; 1.876053E-5 ;  ; 1.861574E-9
11741.37 ;  ;  ; 1.699078E-5 ;  ; 1.870087E-9
11794.82 ;  ;  ; 1.561787E-5 ;  ; 1.8786E-9
11848.27 ;  ;  ; 1.453842E-5 ;  ; 1.887113E-9
11901.71 ;  ;  ; 1.368393E-5 ;  ; 1.895625E-9
11980.48 ;  ;  ; 1.275342E-5 ;  ; 1.908171E-9
12059.25 ;  ;  ; 1.20685E-5 ;  ; 1.920717E-9
12138.02 ;  ;  ; 1.156449E-5 ;  ; 1.933263E-9
12216.78 ;  ;  ; 1.119823E-5 ;  ; 1.945807E-9
12374.32 ;  ;  ; 1.077506E-5 ;  ; 1.970899E-9
12531.85 ;  ;  ; 1.061671E-5 ;  ; 1.99599E-9
12779.41 ;  ;  ; 1.08032E-5 ;  ; 2.035419E-9
13026.96 ;  ;  ; 1.132531E-5 ;  ; 2.074847E-9
13274.52 ;  ;  ; 1.216971E-5 ;  ; 2.114277E-9
13522.07 ;  ;  ; 1.337544E-5 ;  ; 2.153705E-9
13769.63 ;  ;  ; 1.49527E-5 ;  ; 2.193135E-9
14017.18 ;  ;  ; 1.707246E-5 ;  ; 2.232563E-9
14140.96 ;  ;  ; 1.834086E-5 ;  ; 2.252278E-9
14264.74 ;  ;  ; 1.987901E-5 ;  ; 2.271993E-9
14512.29 ;  ;  ; 2.357351E-5 ;  ; 2.311421E-9
14647.32 ;  ;  ; 2.625695E-5 ;  ; 2.332927E-9
14782.35 ;  ;  ; 2.930751E-5 ;  ; 2.354434E-9
14917.38 ;  ;  ; 3.315623E-5 ;  ; 2.375941E-9
15052.41 ;  ;  ; 3.779275E-5 ;  ; 2.397448E-9
15187.44 ;  ;  ; 4.371677E-5 ;  ; 2.418954E-9
15322.47 ;  ;  ; 5.106141E-5 ;  ; 2.440461E-9
15389.99 ;  ;  ; 5.564133E-5 ;  ; 2.451215E-9
15457.5 ;  ;  ; 6.084628E-5 ;  ; 2.461968E-9
15525.02 ;  ;  ; 6.675594E-5 ;  ; 2.472721E-9
15592.53 ;  ;  ; 7.347873E-5 ;  ; 2.483474E-9
15665.68 ;  ;  ; 8.240336E-5 ;  ; 2.495125E-9
15738.82 ;  ;  ; 9.308074E-5 ;  ; 2.506775E-9
15775.39 ;  ;  ; 9.876719E-5 ;  ; 2.512599E-9
15811.96 ;  ;  ; 1.054498E-4 ;  ; 2.518424E-9
15885.1 ;  ;  ; 1.21142E-4 ;  ; 2.530073E-9
15958.24 ;  ;  ; 1.404634E-4 ;  ; 2.541722E-9
15994.81 ;  ;  ; 1.519517E-4 ;  ; 2.547547E-9
16031.38 ;  ;  ; 1.651648E-4 ;  ; 2.553371E-9
16067.95 ;  ;  ; 1.801372E-4 ;  ; 2.559196E-9
16104.52 ;  ;  ; 1.971587E-4 ;  ; 2.565021E-9
16141.09 ;  ;  ; 2.165798E-4 ;  ; 2.570845E-9
16177.66 ;  ;  ; 2.389328E-4 ;  ; 2.57667E-9
16219.86 ;  ;  ; 2.698792E-4 ;  ; 2.583392E-9
16262.06 ;  ;  ; 3.074558E-4 ;  ; 2.590113E-9
16304.26 ;  ;  ; 3.535934E-4 ;  ; 2.596834E-9
16346.45 ;  ;  ; 4.110576E-4 ;  ; 2.603553E-9
16367.55 ;  ;  ; 4.439435E-4 ;  ; 2.606914E-9
16388.65 ;  ;  ; 4.821945E-4 ;  ; 2.610275E-9
16409.75 ;  ;  ; 5.256202E-4 ;  ; 2.613636E-9
16430.85 ;  ;  ; 5.751893E-4 ;  ; 2.616997E-9
16451.95 ;  ;  ; 6.321206E-4 ;  ; 2.620357E-9
16473.05 ;  ;  ; 6.979586E-4 ;  ; 2.623717E-9
16494.15 ;  ;  ; 7.747198E-4 ;  ; 2.627078E-9
16515.24 ;  ;  ; 8.649991E-4 ;  ; 2.630437E-9
16535.64 ;  ;  ; 9.686094E-4 ;  ; 2.633687E-9
16556.03 ;  ;  ; 0.001092469 ;  ; 2.636934E-9
16576.43 ;  ;  ; 0.001241967 ;  ; 2.640183E-9
16596.82 ;  ;  ; 0.001424214 ;  ; 2.643431E-9
16607.02 ;  ;  ; 0.00152525 ;  ; 2.645055E-9
16617.22 ;  ;  ; 0.001642576 ;  ; 2.64668E-9
16637.61 ;  ;  ; 0.001922541 ;  ; 2.649928E-9
16647.81 ;  ;  ; 0.002090439 ;  ; 2.651552E-9
16658.01 ;  ;  ; 0.002281358 ;  ; 2.653177E-9
16668.21 ;  ;  ; 0.00249952 ;  ; 2.654802E-9
16678.4 ;  ;  ; 0.002746147 ;  ; 2.656424E-9
16685.79 ;  ;  ; 0.00295124 ;  ; 2.657601E-9
16689.48 ;  ;  ; 0.003061891 ;  ; 2.658189E-9
16693.17 ;  ;  ; 0.003178851 ;  ; 2.658777E-9
16696.87 ;  ;  ; 0.003303346 ;  ; 2.659366E-9
16698.72 ;  ;  ; 0.003368328 ;  ; 2.659661E-9
16700.56 ;  ;  ; 0.00343483 ;  ; 2.659954E-9
16702.41 ;  ;  ; 0.003503679 ;  ; 2.660249E-9
16704.25 ;  ;  ; 0.003574248 ;  ; 2.660542E-9
16706.1 ;  ;  ; 0.003647386 ;  ; 2.660836E-9
16707.02 ;  ;  ; 0.003684594 ;  ; 2.660983E-9
16707.94 ;  ;  ; 0.003722368 ;  ; 2.661129E-9
16708.78 ;  ;  ; 0.003757362 ;  ; 2.661263E-9
16709.61 ;  ;  ; 0.003792421 ;  ; 2.661395E-9
16710.45 ;  ;  ; 0.0038284 ;  ; 2.661529E-9
16711.28 ;  ;  ; 0.003864454 ;  ; 2.661661E-9
16712.12 ;  ;  ; 0.003901461 ;  ; 2.661795E-9
16712.95 ;  ;  ; 0.003938549 ;  ; 2.661927E-9
16713.37 ;  ;  ; 0.003957517 ;  ; 2.661994E-9
16713.79 ;  ;  ; 0.003976623 ;  ; 2.662061E-9
16714.21 ;  ;  ; 0.003995866 ;  ; 2.662128E-9
16714.62 ;  ;  ; 0.004014785 ;  ; 2.662193E-9
16715.15 ;  ;  ; 0.004039441 ;  ; 2.662278E-9
16715.42 ;  ;  ; 0.004052088 ;  ; 2.662321E-9
16715.68 ;  ;  ; 0.004064322 ;  ; 2.662362E-9
16715.95 ;  ;  ; 0.004077086 ;  ; 2.662405E-9
16716.21 ;  ;  ; 0.004089433 ;  ; 2.662447E-9
16716.47 ;  ;  ; 0.004101837 ;  ; 2.662488E-9
16716.73 ;  ;  ; 0.004114296 ;  ; 2.662529E-9
16716.94 ;  ;  ; 0.004124401 ;  ; 2.662563E-9
16717.15 ;  ;  ; 0.004134542 ;  ; 2.662596E-9
16717.36 ;  ;  ; 0.004144721 ;  ; 2.66263E-9
16717.57 ;  ;  ; 0.004154937 ;  ; 2.662663E-9
16717.7 ;  ;  ; 0.00416128 ;  ; 2.662684E-9
16717.97 ;  ;  ; 0.0041745 ;  ; 2.662727E-9
16718.23 ;  ;  ; 0.00418729 ;  ; 2.662768E-9
16718.56 ;  ;  ; 0.004203608 ;  ; 2.662821E-9
16718.89 ;  ;  ; 0.00422002 ;  ; 2.662873E-9
16719.22 ;  ;  ; 0.004236528 ;  ; 2.662926E-9
16719.55 ;  ;  ; 0.004253133 ;  ; 2.662979E-9
16719.95 ;  ;  ; 0.004273389 ;  ; 2.663042E-9
16720.34 ;  ;  ; 0.004293278 ;  ; 2.663104E-9
16720.74 ;  ;  ; 0.004313821 ;  ; 2.663168E-9
16721.13 ;  ;  ; 0.004333991 ;  ; 2.66323E-9
16721.53 ;  ;  ; 0.004354824 ;  ; 2.663294E-9
16721.92 ;  ;  ; 0.00437528 ;  ; 2.663356E-9
16722.32 ;  ;  ; 0.004396409 ;  ; 2.66342E-9
16722.71 ;  ;  ; 0.004417157 ;  ; 2.663482E-9
16723.29 ;  ;  ; 0.004448283 ;  ; 2.663574E-9
16723.86 ;  ;  ; 0.00447919 ;  ; 2.663665E-9
16724.43 ;  ;  ; 0.004510418 ;  ; 2.663756E-9
16725.0 ;  ;  ; 0.004541971 ;  ; 2.663846E-9
16725.58 ;  ;  ; 0.004574417 ;  ; 2.663939E-9
16726.15 ;  ;  ; 0.00460664 ;  ; 2.66403E-9
16727.29 ;  ;  ; 0.00467211 ;  ; 2.664211E-9
16728.44 ;  ;  ; 0.004739569 ;  ; 2.664394E-9
16729.58 ;  ;  ; 0.004807881 ;  ; 2.664576E-9
16730.72 ;  ;  ; 0.004877661 ;  ; 2.664758E-9
16731.86 ;  ;  ; 0.004948947 ;  ; 2.664939E-9
16732.92 ;  ;  ; 0.00501662 ;  ; 2.665108E-9
16733.97 ;  ;  ; 0.005085012 ;  ; 2.665275E-9
16735.03 ;  ;  ; 0.005155464 ;  ; 2.665444E-9
16736.08 ;  ;  ; 0.005226687 ;  ; 2.665611E-9
16738.19 ;  ;  ; 0.00537429 ;  ; 2.665947E-9
16740.3 ;  ;  ; 0.005528162 ;  ; 2.666283E-9
16742.41 ;  ;  ; 0.005688695 ;  ; 2.66662E-9
16744.52 ;  ;  ; 0.005856352 ;  ; 2.666956E-9
16746.63 ;  ;  ; 0.006031531 ;  ; 2.667292E-9
16748.73 ;  ;  ; 0.006213612 ;  ; 2.667626E-9
16750.67 ;  ;  ; 0.006389003 ;  ; 2.667935E-9
16752.6 ;  ;  ; 0.006570776 ;  ; 2.668243E-9
16754.54 ;  ;  ; 0.006761274 ;  ; 2.668552E-9
16756.47 ;  ;  ; 0.006958985 ;  ; 2.668859E-9
16758.41 ;  ;  ; 0.007166437 ;  ; 2.669168E-9
16760.34 ;  ;  ; 0.007381995 ;  ; 2.669475E-9
16762.28 ;  ;  ; 0.007608435 ;  ; 2.669784E-9
16764.21 ;  ;  ; 0.007844 ;  ; 2.670092E-9
16768.08 ;  ;  ; 0.008349818 ;  ; 2.670708E-9
16771.95 ;  ;  ; 0.008905029 ;  ; 2.671324E-9
16775.82 ;  ;  ; 0.009516096 ;  ; 2.671941E-9
16779.68 ;  ;  ; 0.0101887 ;  ; 2.672556E-9
16783.55 ;  ;  ; 0.0109351 ;  ; 2.673172E-9
16787.42 ;  ;  ; 0.01176392 ;  ; 2.673789E-9
16791.29 ;  ;  ; 0.01268724 ;  ; 2.674405E-9
16795.15 ;  ;  ; 0.01371658 ;  ; 2.67502E-9
16799.02 ;  ;  ; 0.01487415 ;  ; 2.675636E-9
16802.89 ;  ;  ; 0.01617759 ;  ; 2.676252E-9
16806.76 ;  ;  ; 0.017651 ;  ; 2.676869E-9
16810.62 ;  ;  ; 0.01931856 ;  ; 2.677483E-9
16814.49 ;  ;  ; 0.02122342 ;  ; 2.6781E-9
16818.36 ;  ;  ; 0.02340318 ;  ; 2.678716E-9
16822.23 ;  ;  ; 0.02590774 ;  ; 2.679333E-9
16826.09 ;  ;  ; 0.02878907 ;  ; 2.679947E-9
16829.96 ;  ;  ; 0.03213364 ;  ; 2.680564E-9
16833.82 ;  ;  ; 0.03600813 ;  ; 2.681179E-9
16837.69 ;  ;  ; 0.04053061 ;  ; 2.681795E-9
16841.55 ;  ;  ; 0.04578779 ;  ; 2.68241E-9
16843.88 ;  ;  ; 0.04937101 ;  ; 2.682781E-9
16846.2 ;  ;  ; 0.05327649 ;  ; 2.683151E-9
16848.52 ;  ;  ; 0.05754319 ;  ; 2.68352E-9
16850.84 ;  ;  ; 0.06219385 ;  ; 2.68389E-9
16853.17 ;  ;  ; 0.06726465 ;  ; 2.684261E-9
16855.49 ;  ;  ; 0.07270226 ;  ; 2.68463E-9
16860.13 ;  ;  ; 0.08463247 ;  ; 2.685369E-9
16864.78 ;  ;  ; 0.09758132 ;  ; 2.68611E-9
16869.42 ;  ;  ; 0.1104411 ;  ; 2.686849E-9
16874.06 ;  ;  ; 0.1215276 ;  ; 2.687588E-9
16878.7 ;  ;  ; 0.1287747 ;  ; 2.688327E-9
16882.4 ;  ;  ; 0.130651 ;  ; 2.688916E-9
16886.1 ;  ;  ; 0.1286926 ;  ; 2.689505E-9
16888.67 ;  ;  ; 0.125221 ;  ; 2.689915E-9
16891.23 ;  ;  ; 0.1203267 ;  ; 2.690323E-9
16896.35 ;  ;  ; 0.1076195 ;  ; 2.691138E-9
16906.6 ;  ;  ; 0.07927251 ;  ; 2.692771E-9
16911.73 ;  ;  ; 0.06680907 ;  ; 2.693588E-9
16916.85 ;  ;  ; 0.05625453 ;  ; 2.694404E-9
16921.97 ;  ;  ; 0.04752996 ;  ; 2.695219E-9
16927.09 ;  ;  ; 0.0403884 ;  ; 2.696034E-9
16930.68 ;  ;  ; 0.03617905 ;  ; 2.696606E-9
16934.26 ;  ;  ; 0.032546 ;  ; 2.697176E-9
16937.84 ;  ;  ; 0.0294155 ;  ; 2.697746E-9
16941.42 ;  ;  ; 0.02665492 ;  ; 2.698316E-9
16945.0 ;  ;  ; 0.02422741 ;  ; 2.698887E-9
16948.58 ;  ;  ; 0.02209112 ;  ; 2.699457E-9
16952.16 ;  ;  ; 0.02021323 ;  ; 2.700027E-9
16955.74 ;  ;  ; 0.01854977 ;  ; 2.700597E-9
16962.9 ;  ;  ; 0.01576232 ;  ; 2.701738E-9
16970.06 ;  ;  ; 0.01353688 ;  ; 2.702878E-9
16977.22 ;  ;  ; 0.01173736 ;  ; 2.704018E-9
16984.38 ;  ;  ; 0.01026517 ;  ; 2.705159E-9
16990.42 ;  ;  ; 0.009223645 ;  ; 2.706121E-9
16996.45 ;  ;  ; 0.008331013 ;  ; 2.707082E-9
17002.48 ;  ;  ; 0.007559493 ;  ; 2.708042E-9
17008.51 ;  ;  ; 0.006888533 ;  ; 2.709002E-9
17014.54 ;  ;  ; 0.006301688 ;  ; 2.709962E-9
17020.57 ;  ;  ; 0.005789741 ;  ; 2.710923E-9
17032.63 ;  ;  ; 0.004931923 ;  ; 2.712844E-9
17044.7 ;  ;  ; 0.004245489 ;  ; 2.714767E-9
17056.76 ;  ;  ; 0.003692135 ;  ; 2.716687E-9
17068.82 ;  ;  ; 0.003239445 ;  ; 2.718608E-9
17080.88 ;  ;  ; 0.002864565 ;  ; 2.720529E-9
17091.44 ;  ;  ; 0.002587346 ;  ; 2.722211E-9
17101.99 ;  ;  ; 0.002348729 ;  ; 2.723891E-9
17112.55 ;  ;  ; 0.00214115 ;  ; 2.725573E-9
17123.1 ;  ;  ; 0.0019596 ;  ; 2.727254E-9
17133.66 ;  ;  ; 0.001799648 ;  ; 2.728935E-9
17144.21 ;  ;  ; 0.001658382 ;  ; 2.730615E-9
17165.32 ;  ;  ; 0.001421436 ;  ; 2.733978E-9
17175.88 ;  ;  ; 0.001321883 ;  ; 2.73566E-9
17186.43 ;  ;  ; 0.001236211 ;  ; 2.73734E-9
17207.54 ;  ;  ; 0.001080216 ;  ; 2.740702E-9
17228.65 ;  ;  ; 9.51759E-4 ;  ; 2.744065E-9
17249.75 ;  ;  ; 8.453528E-4 ;  ; 2.747425E-9
17267.85 ;  ;  ; 7.689009E-4 ;  ; 2.750308E-9
17285.94 ;  ;  ; 7.018507E-4 ;  ; 2.753189E-9
17304.04 ;  ;  ; 6.423482E-4 ;  ; 2.756072E-9
17322.13 ;  ;  ; 5.899824E-4 ;  ; 2.758953E-9
17358.32 ;  ;  ; 5.042036E-4 ;  ; 2.764717E-9
17394.5 ;  ;  ; 4.347845E-4 ;  ; 2.77048E-9
17430.69 ;  ;  ; 3.795098E-4 ;  ; 2.776244E-9
17466.88 ;  ;  ; 3.335083E-4 ;  ; 2.782008E-9
17503.07 ;  ;  ; 2.964691E-4 ;  ; 2.787773E-9
17539.25 ;  ;  ; 2.639243E-4 ;  ; 2.793535E-9
17572.43 ;  ;  ; 2.396818E-4 ;  ; 2.79882E-9
17605.6 ;  ;  ; 2.180705E-4 ;  ; 2.804103E-9
17638.77 ;  ;  ; 1.988207E-4 ;  ; 2.809386E-9
17671.94 ;  ;  ; 1.826614E-4 ;  ; 2.814669E-9
17738.29 ;  ;  ; 1.551348E-4 ;  ; 2.825237E-9
17804.63 ;  ;  ; 1.336674E-4 ;  ; 2.835803E-9
17870.98 ;  ;  ; 1.161078E-4 ;  ; 2.84637E-9
17937.32 ;  ;  ; 1.019383E-4 ;  ; 2.856937E-9
18003.66 ;  ;  ; 9.020453E-5 ;  ; 2.867503E-9
18070.0 ;  ;  ; 8.029311E-5 ;  ; 2.878069E-9
18136.35 ;  ;  ; 7.226592E-5 ;  ; 2.888637E-9
18169.52 ;  ;  ; 6.834302E-5 ;  ; 2.89392E-9
18202.69 ;  ;  ; 6.515296E-5 ;  ; 2.899203E-9
18269.04 ;  ;  ; 5.889033E-5 ;  ; 2.909771E-9
18335.38 ;  ;  ; 5.373455E-5 ;  ; 2.920337E-9
18468.07 ;  ;  ; 4.507125E-5 ;  ; 2.941472E-9
18600.75 ;  ;  ; 3.846521E-5 ;  ; 2.962604E-9
18733.44 ;  ;  ; 3.315489E-5 ;  ; 2.983737E-9
18866.13 ;  ;  ; 2.894627E-5 ;  ; 3.004871E-9
18998.82 ;  ;  ; 2.551674E-5 ;  ; 3.026006E-9
19131.5 ;  ;  ; 2.265785E-5 ;  ; 3.047138E-9
19240.07 ;  ;  ; 2.072578E-5 ;  ; 3.06443E-9
19348.63 ;  ;  ; 1.910052E-5 ;  ; 3.081721E-9
19457.19 ;  ;  ; 1.759365E-5 ;  ; 3.099011E-9
19565.75 ;  ;  ; 1.632352E-5 ;  ; 3.116302E-9
19782.88 ;  ;  ; 1.420205E-5 ;  ; 3.150885E-9
20000.0 ;  ;  ; 1.257706E-5 ;  ; 3.185467E-9
20255.43 ;  ;  ; 1.120243E-5 ;  ; 3.22615E-9
20510.86 ;  ;  ; 1.022272E-5 ;  ; 3.266833E-9
20766.29 ;  ;  ; 9.696039E-6 ;  ; 3.307516E-9
20894.01 ;  ;  ; 9.578238E-6 ;  ; 3.327858E-9
21021.72 ;  ;  ; 9.56645E-6 ;  ; 3.348199E-9
21255.87 ;  ;  ; 9.985175E-6 ;  ; 3.385494E-9
21372.94 ;  ;  ; 1.044939E-5 ;  ; 3.404139E-9
21490.01 ;  ;  ; 1.117756E-5 ;  ; 3.422786E-9
21607.08 ;  ;  ; 1.222557E-5 ;  ; 3.441431E-9
21724.15 ;  ;  ; 1.381021E-5 ;  ; 3.460078E-9
21782.69 ;  ;  ; 1.482871E-5 ;  ; 3.469402E-9
21841.22 ;  ;  ; 1.617275E-5 ;  ; 3.478724E-9
21899.76 ;  ;  ; 1.771559E-5 ;  ; 3.488048E-9
21958.29 ;  ;  ; 1.969441E-5 ;  ; 3.49737E-9
22003.53 ;  ;  ; 2.160415E-5 ;  ; 3.504575E-9
22048.76 ;  ;  ; 2.393068E-5 ;  ; 3.51178E-9
22093.99 ;  ;  ; 2.679438E-5 ;  ; 3.518983E-9
22139.22 ;  ;  ; 3.036502E-5 ;  ; 3.526188E-9
22184.46 ;  ;  ; 3.488857E-5 ;  ; 3.533393E-9
22207.08 ;  ;  ; 3.75397E-5 ;  ; 3.536996E-9
22229.69 ;  ;  ; 4.056834E-5 ;  ; 3.540597E-9
22252.31 ;  ;  ; 4.409772E-5 ;  ; 3.544199E-9
22274.92 ;  ;  ; 4.817126E-5 ;  ; 3.5478E-9
22297.54 ;  ;  ; 5.291203E-5 ;  ; 3.551404E-9
22320.15 ;  ;  ; 5.847081E-5 ;  ; 3.555005E-9
22344.1 ;  ;  ; 6.549081E-5 ;  ; 3.558819E-9
22368.05 ;  ;  ; 7.39914E-5 ;  ; 3.562634E-9
22392.0 ;  ;  ; 8.438622E-5 ;  ; 3.566448E-9
22403.97 ;  ;  ; 9.03106E-5 ;  ; 3.568355E-9
22415.94 ;  ;  ; 9.725218E-5 ;  ; 3.570261E-9
22427.92 ;  ;  ; 1.046801E-4 ;  ; 3.57217E-9
22439.89 ;  ;  ; 1.13439E-4 ;  ; 3.574076E-9
22451.86 ;  ;  ; 1.230594E-4 ;  ; 3.575983E-9
22463.83 ;  ;  ; 1.34162E-4 ;  ; 3.577889E-9
22475.81 ;  ;  ; 1.46528E-4 ;  ; 3.579797E-9
22487.78 ;  ;  ; 1.611071E-4 ;  ; 3.581704E-9
22499.75 ;  ;  ; 1.780455E-4 ;  ; 3.58361E-9
22511.72 ;  ;  ; 1.978943E-4 ;  ; 3.585517E-9
22524.36 ;  ;  ; 2.228211E-4 ;  ; 3.58753E-9
22537.0 ;  ;  ; 2.529064E-4 ;  ; 3.589543E-9
22549.64 ;  ;  ; 2.895892E-4 ;  ; 3.591556E-9
22562.28 ;  ;  ; 3.349262E-4 ;  ; 3.59357E-9
22574.92 ;  ;  ; 3.92003E-4 ;  ; 3.595583E-9
22587.56 ;  ;  ; 4.654653E-4 ;  ; 3.597596E-9
22593.88 ;  ;  ; 5.102204E-4 ;  ; 3.598603E-9
22600.2 ;  ;  ; 5.606289E-4 ;  ; 3.599609E-9
22606.52 ;  ;  ; 6.202232E-4 ;  ; 3.600616E-9
22612.83 ;  ;  ; 6.899151E-4 ;  ; 3.601621E-9
22619.49 ;  ;  ; 7.771365E-4 ;  ; 3.602681E-9
22626.14 ;  ;  ; 8.819606E-4 ;  ; 3.603741E-9
22632.79 ;  ;  ; 0.001009666 ;  ; 3.6048E-9
22639.44 ;  ;  ; 0.001167456 ;  ; 3.605859E-9
22646.09 ;  ;  ; 0.001365588 ;  ; 3.606918E-9
22649.42 ;  ;  ; 0.001484407 ;  ; 3.607449E-9
22652.74 ;  ;  ; 0.001619102 ;  ; 3.607978E-9
22656.07 ;  ;  ; 0.00177336 ;  ; 3.608508E-9
22659.39 ;  ;  ; 0.00194911 ;  ; 3.609036E-9
22662.72 ;  ;  ; 0.002152269 ;  ; 3.609567E-9
22666.04 ;  ;  ; 0.002390018 ;  ; 3.610096E-9
22669.7 ;  ;  ; 0.002702163 ;  ; 3.610679E-9
22673.36 ;  ;  ; 0.003080119 ;  ; 3.611262E-9
22677.02 ;  ;  ; 0.003543679 ;  ; 3.611845E-9
22680.68 ;  ;  ; 0.004120883 ;  ; 3.612428E-9
22682.51 ;  ;  ; 0.004464113 ;  ; 3.612719E-9
22684.34 ;  ;  ; 0.004852283 ;  ; 3.613011E-9
22686.17 ;  ;  ; 0.00529362 ;  ; 3.613302E-9
22688.0 ;  ;  ; 0.005798272 ;  ; 3.613593E-9
22689.83 ;  ;  ; 0.006378709 ;  ; 3.613885E-9
22691.66 ;  ;  ; 0.007050253 ;  ; 3.614176E-9
22693.49 ;  ;  ; 0.00783245 ;  ; 3.614468E-9
22695.31 ;  ;  ; 0.008746438 ;  ; 3.614758E-9
22697.06 ;  ;  ; 0.009786789 ;  ; 3.615037E-9
22698.81 ;  ;  ; 0.01102846 ;  ; 3.615315E-9
22700.56 ;  ;  ; 0.01252703 ;  ; 3.615594E-9
22702.3 ;  ;  ; 0.01434584 ;  ; 3.615871E-9
22704.05 ;  ;  ; 0.01660968 ;  ; 3.61615E-9
22705.79 ;  ;  ; 0.01944058 ;  ; 3.616427E-9
22706.67 ;  ;  ; 0.02115838 ;  ; 3.616567E-9
22707.54 ;  ;  ; 0.02309305 ;  ; 3.616706E-9
22708.41 ;  ;  ; 0.02530965 ;  ; 3.616844E-9
22709.28 ;  ;  ; 0.02786738 ;  ; 3.616983E-9
22709.66 ;  ;  ; 0.02911017 ;  ; 3.617043E-9
22710.03 ;  ;  ; 0.03040358 ;  ; 3.617102E-9
22710.41 ;  ;  ; 0.03182575 ;  ; 3.617163E-9
22710.78 ;  ;  ; 0.03331076 ;  ; 3.617222E-9
22711.16 ;  ;  ; 0.0349493 ;  ; 3.617282E-9
22711.53 ;  ;  ; 0.03666645 ;  ; 3.617341E-9
