Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=41 : (z,2n+p) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
0.6519969 ;  ;  ; 0.01355174 ;  ;  ; 72.5032 ; 
0.6589025 ;  ;  ; 0.0141456 ;  ;  ; 72.8974 ; 
0.6658081 ;  ;  ; 0.01495466 ;  ;  ; 74.56741 ; 
0.6727137 ;  ;  ; 0.01603946 ;  ;  ; 77.84812 ; 
0.6796193 ;  ;  ; 0.01749072 ;  ;  ; 83.27203 ; 
0.6830721 ;  ;  ; 0.0183941 ;  ;  ; 87.0363 ; 
0.6865249 ;  ;  ; 0.01944474 ;  ;  ; 91.68722 ; 
0.6899777 ;  ;  ; 0.02066944 ;  ;  ; 97.40511 ; 
0.6934305 ;  ;  ; 0.0220992 ;  ;  ; 104.4076 ; 
0.6968833 ;  ;  ; 0.0237682 ;  ;  ; 112.9486 ; 
0.7003361 ;  ;  ; 0.02571148 ;  ;  ; 123.3103 ; 
0.7037889 ;  ;  ; 0.02796068 ;  ;  ; 135.7832 ; 
0.7072416 ;  ;  ; 0.0305371 ;  ;  ; 150.6284 ; 
0.7113037 ;  ;  ; 0.0339878 ;  ;  ; 171.3624 ; 
0.7153658 ;  ;  ; 0.03783789 ;  ;  ; 195.6078 ; 
0.72349 ;  ;  ; 0.04607236 ;  ;  ; 251.9149 ; 
0.7279766 ;  ;  ; 0.05023526 ;  ;  ; 283.8173 ; 
0.7324632 ;  ;  ; 0.05345591 ;  ;  ; 312.2073 ; 
0.7369498 ;  ;  ; 0.05520577 ;  ;  ; 333.3863 ; 
0.7414363 ;  ;  ; 0.0551082 ;  ;  ; 344.1992 ; 
0.744 ;  ;  ; 0.05416748 ;  ;  ; 344.9679 ; 
0.7465638 ;  ;  ; 0.0526067 ;  ;  ; 341.6811 ; 
0.7491275 ;  ;  ; 0.05048365 ;  ;  ; 334.4949 ; 
0.754255 ;  ;  ; 0.04490983 ;  ;  ; 309.9974 ; 
0.7593825 ;  ;  ; 0.03830803 ;  ;  ; 275.9389 ; 
0.76451 ;  ;  ; 0.03157114 ;  ;  ; 237.7096 ; 
0.7677296 ;  ;  ; 0.02759536 ;  ;  ; 213.7668 ; 
0.7709492 ;  ;  ; 0.02395791 ;  ;  ; 190.9709 ; 
0.7741688 ;  ;  ; 0.02072181 ;  ;  ; 169.9209 ; 
0.7773884 ;  ;  ; 0.01790846 ;  ;  ; 150.9522 ; 
0.780608 ;  ;  ; 0.0155076 ;  ;  ; 134.1815 ; 
0.7838276 ;  ;  ; 0.01348785 ;  ;  ; 119.5631 ; 
0.7870472 ;  ;  ; 0.0118063 ;  ;  ; 106.9463 ; 
0.7902668 ;  ;  ; 0.01041592 ;  ;  ; 96.12305 ; 
0.7937164 ;  ;  ; 0.009197114 ;  ;  ; 86.25741 ; 
0.797166 ;  ;  ; 0.008208388 ;  ;  ; 77.91328 ; 
0.8006156 ;  ;  ; 0.007405553 ;  ;  ; 70.83994 ; 
0.8040651 ;  ;  ; 0.006751968 ;  ;  ; 64.81981 ; 
0.8075147 ;  ;  ; 0.006217893 ;  ;  ; 59.66918 ; 
0.8109642 ;  ;  ; 0.005779636 ;  ;  ; 55.23679 ; 
0.8144138 ;  ;  ; 0.005418366 ;  ;  ; 51.3985 ; 
0.8178633 ;  ;  ; 0.005119251 ;  ;  ; 48.05383 ; 
0.8247625 ;  ;  ; 0.00466297 ;  ;  ; 42.53371 ; 
0.8316616 ;  ;  ; 0.004343352 ;  ;  ; 38.19155 ; 
0.8385607 ;  ;  ; 0.004117741 ;  ;  ; 34.70629 ; 
0.8454598 ;  ;  ; 0.00395863 ;  ;  ; 31.86174 ; 
0.8546586 ;  ;  ; 0.003819241 ;  ;  ; 28.8132 ; 
0.8638574 ;  ;  ; 0.003737855 ;  ;  ; 26.39718 ; 
0.8730562 ;  ;  ; 0.003696372 ;  ;  ; 24.44652 ; 
0.882255 ;  ;  ; 0.003682982 ;  ;  ; 22.84443 ; 
0.8951334 ;  ;  ; 0.003697755 ;  ;  ; 21.04269 ; 
0.9080118 ;  ;  ; 0.003741348 ;  ;  ; 19.63753 ; 
0.9208902 ;  ;  ; 0.003807008 ;  ;  ; 18.54089 ; 
0.9337685 ;  ;  ; 0.003890888 ;  ;  ; 17.69219 ; 
0.9466469 ;  ;  ; 0.003991141 ;  ;  ; 17.05086 ; 
0.9595252 ;  ;  ; 0.004107335 ;  ;  ; 16.59084 ; 
0.9852819 ;  ;  ; 0.004391019 ;  ;  ; 16.16204 ; 
1.0 ;  ;  ; 0.004588899 ;  ;  ; 16.20467 ; 
1.015251 ;  ;  ; 0.004828228 ;  ;  ; 16.48617 ; 
1.030502 ;  ;  ; 0.005110987 ;  ;  ; 17.04324 ; 
1.045753 ;  ;  ; 0.005449185 ;  ;  ; 17.93259 ; 
1.061004 ;  ;  ; 0.00585989 ;  ;  ; 19.24382 ; 
1.076255 ;  ;  ; 0.00636741 ;  ;  ; 21.11416 ; 
1.083881 ;  ;  ; 0.006668081 ;  ;  ; 22.32193 ; 
1.091506 ;  ;  ; 0.007008 ;  ;  ; 23.76064 ; 
1.099132 ;  ;  ; 0.00739563 ;  ;  ; 25.48366 ; 
1.106757 ;  ;  ; 0.007841692 ;  ;  ; 27.5606 ; 
1.114382 ;  ;  ; 0.008360097 ;  ;  ; 30.08373 ; 
1.122007 ;  ;  ; 0.008968848 ;  ;  ; 33.17585 ; 
1.129633 ;  ;  ; 0.009692078 ;  ;  ; 37.00596 ; 
1.137258 ;  ;  ; 0.01056253 ;  ;  ; 41.81023 ; 
1.144884 ;  ;  ; 0.01162659 ;  ;  ; 47.93254 ; 
1.148697 ;  ;  ; 0.01225087 ;  ;  ; 51.63782 ; 
1.152509 ;  ;  ; 0.01295031 ;  ;  ; 55.87987 ; 
1.156322 ;  ;  ; 0.0137385 ;  ;  ; 60.767 ; 
1.160135 ;  ;  ; 0.0146314 ;  ;  ; 66.43046 ; 
1.163948 ;  ;  ; 0.01564866 ;  ;  ; 73.03526 ; 
1.16776 ;  ;  ; 0.01681371 ;  ;  ; 80.78432 ; 
1.171573 ;  ;  ; 0.01815554 ;  ;  ; 89.93451 ; 
1.175385 ;  ;  ; 0.01970667 ;  ;  ; 100.7879 ; 
1.179198 ;  ;  ; 0.02150563 ;  ;  ; 113.7147 ; 
1.18301 ;  ;  ; 0.02359229 ;  ;  ; 129.1256 ; 
1.186823 ;  ;  ; 0.02600876 ;  ;  ; 147.4843 ; 
1.190636 ;  ;  ; 0.02879089 ;  ;  ; 169.2477 ; 
1.194449 ;  ;  ; 0.03196304 ;  ;  ; 194.826 ; 
1.198261 ;  ;  ; 0.035527 ;  ;  ; 224.4911 ; 
1.202074 ;  ;  ; 0.03945472 ;  ;  ; 258.3071 ; 
1.205886 ;  ;  ; 0.04367046 ;  ;  ; 295.9618 ; 
1.213511 ;  ;  ; 0.05241201 ;  ;  ; 379.3487 ; 
1.218974 ;  ;  ; 0.05816498 ;  ;  ; 440.0197 ; 
1.224437 ;  ;  ; 0.06262606 ;  ;  ; 494.1578 ; 
1.2299 ;  ;  ; 0.06504525 ;  ;  ; 534.5613 ; 
1.232632 ;  ;  ; 0.06531131 ;  ;  ; 547.6226 ; 
1.235363 ;  ;  ; 0.06489775 ;  ;  ; 555.1534 ; 
1.238 ;  ;  ; 0.06385007 ;  ;  ; 556.8905 ; 
1.242616 ;  ;  ; 0.06056338 ;  ;  ; 546.7662 ; 
1.247232 ;  ;  ; 0.05569323 ;  ;  ; 521.1068 ; 
1.251848 ;  ;  ; 0.0496907 ;  ;  ; 482.8257 ; 
1.256463 ;  ;  ; 0.04308607 ;  ;  ; 435.9353 ; 
1.263743 ;  ;  ; 0.03265903 ;  ;  ; 354.8224 ; 
1.267383 ;  ;  ; 0.02785701 ;  ;  ; 314.9248 ; 
1.271022 ;  ;  ; 0.02349929 ;  ;  ; 277.3113 ; 
1.274662 ;  ;  ; 0.01964446 ;  ;  ; 242.8157 ; 
1.278302 ;  ;  ; 0.01631024 ;  ;  ; 211.9116 ; 
1.281942 ;  ;  ; 0.01347913 ;  ;  ; 184.7363 ; 
1.285581 ;  ;  ; 0.01111142 ;  ;  ; 161.1902 ; 
1.289223 ;  ;  ; 0.00915187 ;  ;  ; 140.9837 ; 
1.292864 ;  ;  ; 0.007545355 ;  ;  ; 123.7863 ; 
1.296505 ;  ;  ; 0.006234856 ;  ;  ; 109.2036 ; 
1.300146 ;  ;  ; 0.005168692 ;  ;  ; 96.85331 ; 
1.303787 ;  ;  ; 0.004301707 ;  ;  ; 86.3827 ; 
1.307428 ;  ;  ; 0.003595773 ;  ;  ; 77.48057 ; 
1.311069 ;  ;  ; 0.003019486 ;  ;  ; 69.88076 ; 
1.31471 ;  ;  ; 0.002547423 ;  ;  ; 63.3604 ; 
1.318351 ;  ;  ; 0.002159244 ;  ;  ; 57.73557 ; 
1.321992 ;  ;  ; 0.001838778 ;  ;  ; 52.8558 ; 
1.325633 ;  ;  ; 0.001573204 ;  ;  ; 48.59845 ; 
1.329274 ;  ;  ; 0.00135236 ;  ;  ; 44.86374 ; 
1.332915 ;  ;  ; 0.001168162 ;  ;  ; 41.57027 ; 
1.336556 ;  ;  ; 0.001014157 ;  ;  ; 38.65145 ; 
1.340197 ;  ;  ; 8.851679E-4 ;  ;  ; 36.05254 ; 
1.343838 ;  ;  ; 7.770121E-4 ;  ;  ; 33.7283 ; 
1.346818 ;  ;  ; 7.016E-4 ;  ;  ; 32.00392 ; 
1.349797 ;  ;  ; 6.363318E-4 ;  ;  ; 30.42125 ; 
1.352776 ;  ;  ; 5.798668E-4 ;  ;  ; 28.96457 ; 
1.355755 ;  ;  ; 5.310822E-4 ;  ;  ; 27.62072 ; 
1.358734 ;  ;  ; 4.890165E-4 ;  ;  ; 26.37821 ; 
1.361713 ;  ;  ; 4.528428E-4 ;  ;  ; 25.227 ; 
1.364692 ;  ;  ; 4.21848E-4 ;  ;  ; 24.15826 ; 
1.367671 ;  ;  ; 3.954154E-4 ;  ;  ; 23.16424 ; 
1.373629 ;  ;  ; 3.54166E-4 ;  ;  ; 21.37371 ; 
1.379587 ;  ;  ; 3.255874E-4 ;  ;  ; 19.80929 ; 
1.385545 ;  ;  ; 3.069926E-4 ;  ;  ; 18.43432 ; 
1.391503 ;  ;  ; 2.962983E-4 ;  ;  ; 17.21924 ; 
1.396634 ;  ;  ; 2.921624E-4 ;  ;  ; 16.28238 ; 
1.401765 ;  ;  ; 2.918344E-4 ;  ;  ; 15.43329 ; 
1.412026 ;  ;  ; 2.99991E-4 ;  ;  ; 13.95681 ; 
1.422287 ;  ;  ; 3.166517E-4 ;  ;  ; 12.72133 ; 
1.432548 ;  ;  ; 3.390375E-4 ;  ;  ; 11.67774 ; 
1.44281 ;  ;  ; 3.652373E-4 ;  ;  ; 10.78922 ; 
1.453071 ;  ;  ; 3.938895E-4 ;  ;  ; 10.0266 ; 
1.473593 ;  ;  ; 4.549604E-4 ;  ;  ; 8.788298 ; 
1.494116 ;  ;  ; 5.175337E-4 ;  ;  ; 7.832974 ; 
1.514638 ;  ;  ; 5.793913E-4 ;  ;  ; 7.085898 ; 
1.53516 ;  ;  ; 6.395118E-4 ;  ;  ; 6.495355 ; 
1.555682 ;  ;  ; 6.975407E-4 ;  ;  ; 6.025132 ; 
1.587459 ;  ;  ; 7.834454E-4 ;  ;  ; 5.478869 ; 
1.619235 ;  ;  ; 8.65679E-4 ;  ;  ; 5.105274 ; 
1.651012 ;  ;  ; 9.462553E-4 ;  ;  ; 4.87485 ; 
1.682788 ;  ;  ; 0.001027942 ;  ;  ; 4.779941 ; 
1.703973 ;  ;  ; 0.001084873 ;  ;  ; 4.798161 ; 
1.725157 ;  ;  ; 0.001145567 ;  ;  ; 4.8943 ; 
1.746342 ;  ;  ; 0.001212191 ;  ;  ; 5.089095 ; 
1.767526 ;  ;  ; 0.001287735 ;  ;  ; 5.416615 ; 
1.778119 ;  ;  ; 0.001330163 ;  ;  ; 5.64693 ; 
1.788711 ;  ;  ; 0.001376723 ;  ;  ; 5.936081 ; 
1.799303 ;  ;  ; 0.001428528 ;  ;  ; 6.300742 ; 
1.809895 ;  ;  ; 0.001487023 ;  ;  ; 6.763814 ; 
1.820487 ;  ;  ; 0.001554081 ;  ;  ; 7.356907 ; 
1.831079 ;  ;  ; 0.001632224 ;  ;  ; 8.125575 ; 
1.841671 ;  ;  ; 0.001725026 ;  ;  ; 9.139082 ; 
1.846967 ;  ;  ; 0.001778477 ;  ;  ; 9.769746 ; 
1.852263 ;  ;  ; 0.001837738 ;  ;  ; 10.50743 ; 
1.859546 ;  ;  ; 0.001930726 ;  ;  ; 11.74378 ; 
1.866828 ;  ;  ; 0.002040287 ;  ;  ; 13.31964 ; 
1.87411 ;  ;  ; 0.002171053 ;  ;  ; 15.36321 ; 
1.877751 ;  ;  ; 0.002246164 ;  ;  ; 16.61484 ; 
1.881392 ;  ;  ; 0.002328854 ;  ;  ; 18.05706 ; 
1.885033 ;  ;  ; 0.002420009 ;  ;  ; 19.72381 ; 
1.888674 ;  ;  ; 0.00252053 ;  ;  ; 21.654 ; 
1.892315 ;  ;  ; 0.002631273 ;  ;  ; 23.89115 ; 
1.895956 ;  ;  ; 0.002752965 ;  ;  ; 26.48242 ; 
1.899597 ;  ;  ; 0.002886088 ;  ;  ; 29.47676 ; 
1.903238 ;  ;  ; 0.003030737 ;  ;  ; 32.92191 ; 
1.906879 ;  ;  ; 0.003186446 ;  ;  ; 36.86021 ; 
1.91052 ;  ;  ; 0.003352001 ;  ;  ; 41.32309 ; 
1.915154 ;  ;  ; 0.003573448 ;  ;  ; 47.78135 ; 
1.919788 ;  ;  ; 0.003800282 ;  ;  ; 55.07873 ; 
1.929056 ;  ;  ; 0.004226783 ;  ;  ; 71.61046 ; 
1.934636 ;  ;  ; 0.004427691 ;  ;  ; 82.04116 ; 
1.940216 ;  ;  ; 0.004552914 ;  ;  ; 91.93704 ; 
1.945796 ;  ;  ; 0.004577636 ;  ;  ; 100.4149 ; 
1.951375 ;  ;  ; 0.004485328 ;  ;  ; 106.6087 ; 
1.955688 ;  ;  ; 0.00433072 ;  ;  ; 109.3861 ; 
1.96 ;  ;  ; 0.004107688 ;  ;  ; 110.1876 ; 
1.963407 ;  ;  ; 0.003888949 ;  ;  ; 109.3828 ; 
1.966813 ;  ;  ; 0.003639649 ;  ;  ; 107.3455 ; 
1.973625 ;  ;  ; 0.003080448 ;  ;  ; 99.98359 ; 
1.980438 ;  ;  ; 0.002496099 ;  ;  ; 89.3148 ; 
1.98725 ;  ;  ; 0.001947386 ;  ;  ; 76.90936 ; 
1.9915 ;  ;  ; 0.001642971 ;  ;  ; 68.97208 ; 
1.99575 ;  ;  ; 0.001375481 ;  ;  ; 61.2585 ; 
2.0 ;  ;  ; 0.001147511 ;  ;  ; 54.00038 ; 
2.003782 ;  ;  ; 9.777208E-4 ;  ;  ; 48.05232 ; 
2.007564 ;  ;  ; 8.374057E-4 ;  ;  ; 42.65149 ; 
2.011346 ;  ;  ; 7.239787E-4 ;  ;  ; 37.82179 ; 
2.015128 ;  ;  ; 6.343076E-4 ;  ;  ; 33.55669 ; 
2.01891 ;  ;  ; 5.650493E-4 ;  ;  ; 29.82758 ; 
2.022692 ;  ;  ; 5.129082E-4 ;  ;  ; 26.5915 ; 
2.026474 ;  ;  ; 4.748155E-4 ;  ;  ; 23.79784 ; 
2.030255 ;  ;  ; 4.480416E-4 ;  ;  ; 21.39402 ; 
2.033281 ;  ;  ; 4.331648E-4 ;  ;  ; 19.71548 ; 
2.036306 ;  ;  ; 4.229916E-4 ;  ;  ; 18.22828 ; 
2.042357 ;  ;  ; 4.13375E-4 ;  ;  ; 15.73586 ; 
2.048408 ;  ;  ; 4.137562E-4 ;  ;  ; 13.75909 ; 
2.054458 ;  ;  ; 4.20421E-4 ;  ;  ; 12.1751 ; 
2.060509 ;  ;  ; 4.30909E-4 ;  ;  ; 10.89031 ; 
2.06656 ;  ;  ; 4.436158E-4 ;  ;  ; 9.835737 ; 
2.072611 ;  ;  ; 4.575085E-4 ;  ;  ; 8.959998 ; 
2.078661 ;  ;  ; 4.719238E-4 ;  ;  ; 8.224951 ; 
2.084712 ;  ;  ; 4.864458E-4 ;  ;  ; 7.601592 ; 
2.096058 ;  ;  ; 5.131088E-4 ;  ;  ; 6.661905 ; 
2.107403 ;  ;  ; 5.383372E-4 ;  ;  ; 5.940856 ; 
2.118748 ;  ;  ; 5.617925E-4 ;  ;  ; 5.374551 ; 
2.130093 ;  ;  ; 5.834019E-4 ;  ;  ; 4.921504 ; 
2.141439 ;  ;  ; 6.032129E-4 ;  ;  ; 4.553687 ; 
2.152784 ;  ;  ; 6.213209E-4 ;  ;  ; 4.251501 ; 
2.164129 ;  ;  ; 6.378537E-4 ;  ;  ; 4.000524 ; 
2.175474 ;  ;  ; 6.529523E-4 ;  ;  ; 3.789838 ; 
2.198165 ;  ;  ; 6.793877E-4 ;  ;  ; 3.458036 ; 
2.220855 ;  ;  ; 7.014858E-4 ;  ;  ; 3.212341 ; 
2.243545 ;  ;  ; 7.198339E-4 ;  ;  ; 3.028316 ; 
2.266235 ;  ;  ; 7.348609E-4 ;  ;  ; 2.89053 ; 
2.296489 ;  ;  ; 7.502364E-4 ;  ;  ; 2.762124 ; 
2.326743 ;  ;  ; 7.612762E-4 ;  ;  ; 2.678981 ; 
2.356997 ;  ;  ; 7.685031E-4 ;  ;  ; 2.63127 ; 
2.38725 ;  ;  ; 7.719735E-4 ;  ;  ; 2.61692 ; 
2.417504 ;  ;  ; 7.718381E-4 ;  ;  ; 2.634478 ; 
2.447758 ;  ;  ; 7.68226E-4 ;  ;  ; 2.684967 ; 
2.478012 ;  ;  ; 7.606196E-4 ;  ;  ; 2.778543 ; 
2.508266 ;  ;  ; 7.488535E-4 ;  ;  ; 2.927255 ; 
2.53852 ;  ;  ; 7.328354E-4 ;  ;  ; 3.151825 ; 
2.553647 ;  ;  ; 7.232175E-4 ;  ;  ; 3.303316 ; 
2.568774 ;  ;  ; 7.125767E-4 ;  ;  ; 3.489898 ; 
2.583901 ;  ;  ; 7.010258E-4 ;  ;  ; 3.722316 ; 
2.599028 ;  ;  ; 6.888086E-4 ;  ;  ; 4.016571 ; 
2.614155 ;  ;  ; 6.76436E-4 ;  ;  ; 4.396 ; 
2.629282 ;  ;  ; 6.649283E-4 ;  ;  ; 4.895472 ; 
2.638359 ;  ;  ; 6.592072E-4 ;  ;  ; 5.274551 ; 
2.647435 ;  ;  ; 6.552134E-4 ;  ;  ; 5.733726 ; 
2.656511 ;  ;  ; 6.54084E-4 ;  ;  ; 6.297987 ; 
2.665587 ;  ;  ; 6.576445E-4 ;  ;  ; 7.003637 ; 
2.673907 ;  ;  ; 6.675733E-4 ;  ;  ; 7.820792 ; 
2.682227 ;  ;  ; 6.878018E-4 ;  ;  ; 8.865673 ; 
2.686387 ;  ;  ; 7.036341E-4 ;  ;  ; 9.501944 ; 
2.690547 ;  ;  ; 7.247223E-4 ;  ;  ; 10.23489 ; 
2.694707 ;  ;  ; 7.525532E-4 ;  ;  ; 11.08485 ; 
2.698866 ;  ;  ; 7.890347E-4 ;  ;  ; 12.07669 ; 
2.703026 ;  ;  ; 8.366393E-4 ;  ;  ; 13.24174 ; 
2.707186 ;  ;  ; 8.984688E-4 ;  ;  ; 14.6172 ; 
2.711346 ;  ;  ; 9.784018E-4 ;  ;  ; 16.24777 ; 
2.715506 ;  ;  ; 0.001081184 ;  ;  ; 18.18564 ; 
2.719666 ;  ;  ; 0.001212481 ;  ;  ; 20.49009 ; 
2.723826 ;  ;  ; 0.001378862 ;  ;  ; 23.22598 ; 
2.727986 ;  ;  ; 0.001587661 ;  ;  ; 26.46089 ; 
2.732145 ;  ;  ; 0.001846628 ;  ;  ; 30.25956 ; 
2.736305 ;  ;  ; 0.002163717 ;  ;  ; 34.68126 ; 
2.740465 ;  ;  ; 0.002546056 ;  ;  ; 39.76622 ; 
2.744625 ;  ;  ; 0.002999322 ;  ;  ; 45.52953 ; 
2.748785 ;  ;  ; 0.003526694 ;  ;  ; 51.95033 ; 
2.752945 ;  ;  ; 0.004127811 ;  ;  ; 58.96242 ; 
2.757105 ;  ;  ; 0.004797796 ;  ;  ; 66.44709 ; 
2.765425 ;  ;  ; 0.006298291 ;  ;  ; 82.08211 ; 
2.770741 ;  ;  ; 0.007313019 ;  ;  ; 91.77802 ; 
2.776057 ;  ;  ; 0.008308543 ;  ;  ; 100.4979 ; 
2.781373 ;  ;  ; 0.009223263 ;  ;  ; 107.5922 ; 
2.786688 ;  ;  ; 0.009995569 ;  ;  ; 112.4852 ; 
2.790344 ;  ;  ; 0.01041596 ;  ;  ; 114.348 ; 
2.794 ;  ;  ; 0.01073013 ;  ;  ; 114.8903 ; 
2.796438 ;  ;  ; 0.01087599 ;  ;  ; 114.5051 ; 
2.800704 ;  ;  ; 0.01100395 ;  ;  ; 112.4224 ; 
2.804969 ;  ;  ; 0.0109706 ;  ;  ; 108.6619 ; 
2.809235 ;  ;  ; 0.01078475 ;  ;  ; 103.4342 ; 
2.8135 ;  ;  ; 0.0104633 ;  ;  ; 97.02268 ; 
2.820553 ;  ;  ; 0.009696948 ;  ;  ; 84.69006 ; 
2.827605 ;  ;  ; 0.00874507 ;  ;  ; 71.49735 ; 
2.834658 ;  ;  ; 0.007728018 ;  ;  ; 58.73176 ; 
2.84171 ;  ;  ; 0.006744166 ;  ;  ; 47.30075 ; 
2.845076 ;  ;  ; 0.006306388 ;  ;  ; 42.46619 ; 
2.848442 ;  ;  ; 0.005895623 ;  ;  ; 38.06611 ; 
2.851808 ;  ;  ; 0.005514482 ;  ;  ; 34.10238 ; 
2.855174 ;  ;  ; 0.00516417 ;  ;  ; 30.5635 ; 
2.85854 ;  ;  ; 0.004844738 ;  ;  ; 27.42784 ; 
2.861906 ;  ;  ; 0.004555332 ;  ;  ; 24.66687 ; 
2.865272 ;  ;  ; 0.004294442 ;  ;  ; 22.24788 ; 
2.868637 ;  ;  ; 0.004060186 ;  ;  ; 20.13689 ; 
2.872003 ;  ;  ; 0.003850225 ;  ;  ; 18.29805 ; 
2.875369 ;  ;  ; 0.003662328 ;  ;  ; 16.69878 ; 
2.878735 ;  ;  ; 0.003494206 ;  ;  ; 15.30803 ; 
2.8821 ;  ;  ; 0.003343704 ;  ;  ; 14.09787 ; 
2.885466 ;  ;  ; 0.003208683 ;  ;  ; 13.04235 ; 
2.888832 ;  ;  ; 0.003087321 ;  ;  ; 12.11969 ; 
2.895563 ;  ;  ; 0.002879073 ;  ;  ; 10.59891 ; 
2.900051 ;  ;  ; 0.0027613 ;  ;  ; 9.776692 ; 
2.904539 ;  ;  ; 0.002657241 ;  ;  ; 9.074819 ; 
2.913515 ;  ;  ; 0.002481976 ;  ;  ; 7.94892 ; 
2.922491 ;  ;  ; 0.002340197 ;  ;  ; 7.094471 ; 
2.931466 ;  ;  ; 0.002223111 ;  ;  ; 6.430931 ; 
2.940442 ;  ;  ; 0.002124675 ;  ;  ; 5.905796 ; 
2.949417 ;  ;  ; 0.002040695 ;  ;  ; 5.484144 ; 
2.958393 ;  ;  ; 0.001968111 ;  ;  ; 5.141632 ; 
2.967368 ;  ;  ; 0.00190468 ;  ;  ; 4.86101 ; 
2.98532 ;  ;  ; 0.001798723 ;  ;  ; 4.437506 ; 
3.003271 ;  ;  ; 0.001713081 ;  ;  ; 4.144885 ; 
3.021222 ;  ;  ; 0.001641672 ;  ;  ; 3.943188 ; 
3.039173 ;  ;  ; 0.001580604 ;  ;  ; 3.808747 ; 
3.059689 ;  ;  ; 0.001520081 ;  ;  ; 3.718846 ; 
3.080204 ;  ;  ; 0.001466727 ;  ;  ; 3.683984 ; 
3.107131 ;  ;  ; 0.001404133 ;  ;  ; 3.70904 ; 
3.134058 ;  ;  ; 0.001346858 ;  ;  ; 3.8085 ; 
3.160985 ;  ;  ; 0.001292328 ;  ;  ; 3.985036 ; 
3.187911 ;  ;  ; 0.001238471 ;  ;  ; 4.251096 ; 
3.214838 ;  ;  ; 0.001183466 ;  ;  ; 4.631676 ; 
3.241765 ;  ;  ; 0.001125646 ;  ;  ; 5.170549 ; 
3.255229 ;  ;  ; 0.001095199 ;  ;  ; 5.521132 ; 
3.268692 ;  ;  ; 0.001063508 ;  ;  ; 5.943707 ; 
3.282155 ;  ;  ; 0.001030451 ;  ;  ; 6.458654 ; 
3.295618 ;  ;  ; 9.959942E-4 ;  ;  ; 7.095172 ; 
3.3078 ;  ;  ; 9.637247E-4 ;  ;  ; 7.810815 ; 
3.319981 ;  ;  ; 9.307885E-4 ;  ;  ; 8.705594 ; 
3.332162 ;  ;  ; 8.980158E-4 ;  ;  ; 9.84655 ; 
3.344343 ;  ;  ; 8.67179E-4 ;  ;  ; 11.33778 ; 
3.350434 ;  ;  ; 8.535311E-4 ;  ;  ; 12.26445 ; 
3.356524 ;  ;  ; 8.420361E-4 ;  ;  ; 13.35084 ; 
3.362615 ;  ;  ; 8.338642E-4 ;  ;  ; 14.6393 ; 
3.368705 ;  ;  ; 8.307706E-4 ;  ;  ; 16.1863 ; 
3.374796 ;  ;  ; 8.353773E-4 ;  ;  ; 18.07016 ; 
3.380886 ;  ;  ; 8.515901E-4 ;  ;  ; 20.39674 ; 
3.386977 ;  ;  ; 8.851726E-4 ;  ;  ; 23.31166 ; 
3.393067 ;  ;  ; 9.444314E-4 ;  ;  ; 27.00792 ; 
3.398517 ;  ;  ; 0.001028709 ;  ;  ; 31.18412 ; 
3.401242 ;  ;  ; 0.00108542 ;  ;  ; 33.65133 ; 
3.403966 ;  ;  ; 0.001153978 ;  ;  ; 36.412 ; 
3.406691 ;  ;  ; 0.001236288 ;  ;  ; 39.5024 ; 
3.409416 ;  ;  ; 0.001334367 ;  ;  ; 42.95774 ; 
3.412141 ;  ;  ; 0.001450429 ;  ;  ; 46.81549 ; 
3.414865 ;  ;  ; 0.001586784 ;  ;  ; 51.11204 ; 
3.41759 ;  ;  ; 0.001746015 ;  ;  ; 55.8881 ; 
3.420315 ;  ;  ; 0.001930629 ;  ;  ; 61.1781 ; 
3.42304 ;  ;  ; 0.002143191 ;  ;  ; 67.01479 ; 
3.425764 ;  ;  ; 0.00238611 ;  ;  ; 73.42369 ; 
3.428489 ;  ;  ; 0.002661914 ;  ;  ; 80.4308 ; 
3.431214 ;  ;  ; 0.002972617 ;  ;  ; 88.04657 ; 
3.433939 ;  ;  ; 0.003319954 ;  ;  ; 96.27302 ; 
3.436663 ;  ;  ; 0.003705028 ;  ;  ; 105.0961 ; 
3.44019 ;  ;  ; 0.004260829 ;  ;  ; 117.3679 ; 
3.443716 ;  ;  ; 0.004880492 ;  ;  ; 130.5018 ; 
3.450768 ;  ;  ; 0.006297714 ;  ;  ; 158.7342 ; 
3.45782 ;  ;  ; 0.007900375 ;  ;  ; 188.0266 ; 
3.464872 ;  ;  ; 0.009586451 ;  ;  ; 215.9024 ; 
3.467436 ;  ;  ; 0.01019377 ;  ;  ; 225.1288 ; 
3.47 ;  ;  ; 0.01078635 ;  ;  ; 233.6474 ; 
3.4745 ;  ;  ; 0.0117676 ;  ;  ; 246.4839 ; 
3.479 ;  ;  ; 0.01263934 ;  ;  ; 256.0783 ; 
3.4835 ;  ;  ; 0.01336474 ;  ;  ; 261.9238 ; 
3.488 ;  ;  ; 0.0139138 ;  ;  ; 263.7057 ; 
3.4925 ;  ;  ; 0.01426582 ;  ;  ; 261.331 ; 
